_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,truth_response,truth_response:confidence,hypothesis,premise,truth_response_gold
679988008,finalized,5,2/22/15 1:57,yes,1,a child runs along a beach.,a girl in pink runs away from a wave coming onto the shore.,
679988009,finalized,5,2/22/15 1:54,yes,1,a child runs along a beach.,a girl dressed in pink runs from the ocean to the beach.,
679988010,finalized,5,2/22/15 1:23,yes,0.4075,a woman laughs.,a woman and a man with tattoos on the upper area of both of his arms having fun on the sidewalk with a few streamers around them.,
679988011,finalized,5,2/22/15 0:45,no,0.4137,a woman laughs.,a girl with blond-hair is connected to ribbons of many colors and is enjoying some sort of celebration.,
679988012,finalized,5,2/22/15 2:15,yes,0.5851,a woman laughs.,"several women are wrapping themselves up in pink, blue and white ribbon.",
679988013,finalized,5,2/22/15 1:59,no,0.5925,a woman laughs.,girl tangled in multicolored bands on tracks.,
679988014,finalized,5,2/22/15 2:07,no,0.824,a child dances.,"a young girl is embraces by someone dressed as the disney character, stitch.",
679988015,finalized,5,2/22/15 0:35,no,1,a child dances.,"a girl poses with the disney character stitch, who is wearing a flower lei.",
679988016,finalized,5,2/22/15 1:20,no,1,a child dances.,a young girl is hugging someone dressed in a stitch outfit.,
679988017,finalized,5,2/22/15 1:46,no,0.6067,a child dances.,a little girl hugs a performer in a stitch costume.,
679988018,finalized,5,2/22/15 1:44,yes,1,children have fun.,six children are wearing burlap sacks and having a potato sack race.,
679988019,finalized,5,2/22/15 1:00,yes,0.8036,children have fun.,boys and girls of various ages participate in a potato sack race.,
679988020,finalized,5,2/22/15 1:31,yes,0.6124,children have fun.,people jumping in sacks in a grassy area with trees.,
679988021,finalized,5,2/22/15 1:54,yes,1,children have fun.,many kids are participating in a potato sack race.,
679988022,finalized,5,2/22/15 0:32,yes,0.8073,a singer singing.,a woman screams into a microphone with orange messy hair and green eyeshadow.,
679988023,finalized,5,2/22/15 1:28,yes,1,a singer singing.,a man with an ear-piece opens his mouth wide as he sings into a microphone.,
679988024,finalized,5,2/22/15 1:29,yes,1,a singer singing.,a person with red-hair and blue eyeshadow sings into a microphone.,
679988025,finalized,5,2/22/15 1:02,yes,1,a singer singing.,vocalist singing into a microphone.,
679988026,finalized,5,2/22/15 0:58,yes,0.6145,men walking across a street.,"a brown car is diving down the street, while people cross at the corner.",
679988027,finalized,5,2/22/15 2:31,no,0.8256,men walking across a street.,three boys in white shirts are walking behind an older model ford car.,
679988028,finalized,5,2/22/15 2:06,no,0.3959,men walking across a street.,an old ford passes through the street.,
679988029,finalized,5,2/22/15 1:30,no,1,men walking across a street.,old car driving down the road.,
679988030,finalized,5,2/22/15 2:25,no,0.4249,a man saying.,a man in a black suit with a black briefcase holds a sign and hands out fliers.,
679988031,finalized,5,2/22/15 1:54,unk,0.6041,a man saying.,a man picketing on the sidewalk wearing a suit with a briefcase by his feet.,
679988032,finalized,5,2/22/15 0:38,yes,0.3986,a man saying.,a man in a suit is protesting and holding a sign on the sidewalk.,
679988033,finalized,5,2/22/15 1:47,yes,0.5968,a man saying.,man in a business suit holding a protest sign by the street.,
679988034,finalized,5,2/22/15 1:43,yes,0.6386,a man smiles.,a man in black rimmed glasses and a blue button down shirt and a woman in a black and white tank top laugh together.,
679988035,finalized,5,2/22/15 0:46,yes,0.7999,a man smiles.,a man and a woman are laughing.,
679988036,finalized,5,2/22/15 1:22,yes,0.8031,a man smiles.,two friends having a laugh.,
679988037,finalized,5,2/22/15 1:17,yes,0.6009,a man smiles.,a man and woman laughing.,
679988038,finalized,5,2/22/15 0:34,yes,0.4238,a group gathered around a truck.,"four construction workers, wearing neon vests, stand at a construction site along with some equipment.",
679988039,finalized,5,2/22/15 1:33,yes,1,a group gathered around a truck.,construction workers are standing around the back of a dump truck.,
679988040,finalized,5,2/22/15 0:25,yes,1,a group gathered around a truck.,men standing around a cement truck on a construction site.,
679988041,finalized,5,2/22/15 2:06,no,0.5954,a group gathered around a truck.,four construction workers standing by a concrete machine.,
679988042,finalized,5,2/22/15 1:01,yes,1,a group dancing.,performers dressed in browns and blacks are dancing with speakers in the background.,
679988043,finalized,5,2/22/15 1:26,yes,0.812,a group dancing.,several people in loose clothing dance in a circle.,
679988044,finalized,5,2/22/15 1:05,yes,1,a group dancing.,3 people are dancing in weird clothes.,
679988045,finalized,5,2/22/15 0:35,yes,1,a group dancing.,some hipsters dancing to the music.,
679988046,finalized,5,2/22/15 1:50,yes,0.7798,a woman preparing food.,a woman id112 up fruits and vegetables to sell at a stand,
679988047,finalized,5,2/22/15 2:10,yes,0.5782,a woman preparing food.,woman sitting down selling vegetables and other items.,
679988048,finalized,5,2/22/15 0:55,unk,0.5974,a woman preparing food.,a woman sorts things on a bright blue cloth.,
679988049,finalized,5,2/22/15 1:00,no,0.6032,a woman preparing food.,a woman sitting surrounded by produce.,
679988050,finalized,5,2/22/15 0:53,no,0.8028,a child flies through the air.,a skateboarder grinds along a pipe beneath a fire escape.,
679988051,finalized,5,2/22/15 1:19,no,0.8069,a child flies through the air.,a boy rides his skateboard across a pipe on a building.,
679988052,finalized,5,2/22/15 1:17,yes,0.6176,a child flies through the air.,a skateboarder jumping in front of a building.,
679988053,finalized,5,2/22/15 0:56,no,0.5865,a child flies through the air.,a skateboarder rides down a city street.,
679988054,finalized,5,2/22/15 1:53,unk,0.5987,a child playing outside.,a young girl is wearing a red coat and has her finger in her mouth.,
679988055,finalized,5,2/22/15 1:13,no,0.5966,a child playing outside.,young girl wearing pink parka surrounded by abstract looking art.,
679988056,finalized,5,2/22/15 0:35,yes,0.8101,a child playing outside.,a child wearing a coat among some trees and funny designs.,
679988057,finalized,5,2/22/15 1:11,yes,0.621,a child playing outside.,a girl is standing on a jungle gym.,
679988058,finalized,5,2/22/15 1:18,no,0.7902,a man doing some kind.,a man in a white outfit is standing in a leaning forward position with other people in similar outfits standing in the background.,
679988059,finalized,5,2/22/15 1:57,no,0.8053,a man doing some kind.,a group of people in white sports outfits are gathered together while one of them performs a dance.,
679988060,finalized,5,2/22/15 1:58,unk,0.6027,a man doing some kind.,black man does the flatulence dance and lets loose in front of some islanders.,
679988061,finalized,5,2/22/15 2:16,no,0.5934,a man doing some kind.,a group of men and women dancing outside.,
679988062,finalized,5,2/22/15 0:18,yes,0.5914,pedestrians walk.,a man wearing a black jacket is talking on a cellphone as he walks down a street.,
679988063,finalized,5,2/22/15 0:56,yes,0.8008,pedestrians walk.,a man in a black jacket and hat talks on a cellphone while people pass by.,
679988064,finalized,5,2/22/15 1:44,no,1,pedestrians walk.,"a large man, in a jacket and hat, is holding something up to his ear.",
679988065,finalized,5,2/22/15 0:50,yes,0.4111,pedestrians walk.,distracted guy on cellphone walking.,
679988066,finalized,5,2/22/15 1:02,yes,1,two players face.,"the referee is about to drop the puck in a hockey game, the players are ready for action.",
679988067,finalized,5,2/22/15 0:51,yes,0.407,two players face.,the hockey players and referee are preparing for a face-off.,
679988068,finalized,5,2/22/15 2:11,yes,0.8052,two players face.,hockey players waiting for the referee to drop the puck.,
679988069,finalized,5,2/22/15 1:38,yes,0.8067,two players face.,hockey players fighting over a puck.,
679988070,finalized,5,2/22/15 1:16,yes,1,men cooking.,two middle eastern men are in a kitchen while one is shirtless with a chest full of hair and a mustache is preparing fish and the other in a white shirt is peering at the camera.,
679988071,finalized,5,2/22/15 0:20,no,0.621,men cooking.,a man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a pale green table.,
679988072,finalized,5,2/22/15 1:46,yes,0.597,men cooking.,a shirtless man is skinning a fish while another man looks on in the background.,
679988073,finalized,5,2/22/15 0:48,no,0.4197,men cooking.,a man is in his kitchen cleaning a red fish for a meal preparation.,
679988074,finalized,5,2/22/15 1:47,yes,1,a group standing.,square dancers decked out in green and white square-dance attire circle around on a tiled patio with arches and palm trees in the background.,
679988075,finalized,5,2/22/15 1:08,yes,0.814,a group standing.,"a group of dancers with green shirts are all holding hands in a circle, one lady has a white shirt.",
679988076,finalized,5,2/22/15 0:56,no,0.5919,a group standing.,a group of people dressed in green and white are dancing in a circle outside of a white building.,
679988077,finalized,5,2/22/15 2:13,yes,0.8007,a group standing.,people dressed in green and white dancing,
679988078,finalized,5,2/22/15 2:13,unk,0.4187,a man laughing.,a man with brown hair is all wet wearing a black shirt that someone is helping him with.,
679988079,finalized,5,2/22/15 0:36,unk,0.5747,a man laughing.,this gentleman just finished a refreshing swim.,
679988080,finalized,5,2/22/15 1:40,unk,0.6275,a man laughing.,a man who just came from a swim.,
679988081,finalized,5,2/22/15 1:14,unk,0.5995,a man laughing.,a wet man in a black tank top.,
679988082,finalized,5,2/22/15 1:52,yes,0.7941,a rider running.,a bicycle racer runs up a ramp with his bike.,
679988083,finalized,5,2/22/15 1:31,yes,1,a rider running.,a man runs with his bike.,
679988084,finalized,5,2/22/15 0:36,no,1,a rider running.,a man carrying a bicycle.,
679988085,finalized,5,2/22/15 0:57,no,0.601,a rider running.,man sits on bike in air.,
679988086,finalized,5,2/22/15 0:25,yes,0.625,a child smiling.,a little girl cuddles a kitten while she looks at christmas presents and an older woman looks on.,
679988087,finalized,5,2/22/15 1:17,yes,0.4071,a child smiling.,grandmother and her granddaughter opening presents at christmas time.,
679988088,finalized,5,2/22/15 0:40,yes,0.7998,a child smiling.,a woman and a child in front of a christmas tree opening presents.,
679988089,finalized,5,2/22/15 1:26,yes,0.5901,a child smiling.,a child and a woman are sitting in front of a christmas tree,
679988090,finalized,5,2/22/15 0:57,yes,0.6021,girls posing.,"three young girls in front of a gate, with a bright green house in the background.",
679988091,finalized,5,2/22/15 0:34,yes,1,girls posing.,three young girls standing outside near a fence smile at the camera.,
679988092,finalized,5,2/22/15 2:06,yes,0.8047,girls posing.,three little girls smiling.,
679988093,finalized,5,2/22/15 1:16,yes,0.6302,girls posing.,two of the girls are smiling,
679988094,finalized,5,2/22/15 0:37,yes,1,a couple walking down a street.,"a tall, dark-haired man in white sport coat and black slacks is walking along a tiled mosaic crosswalk of various colors and designs beside a woman with short, dark hair who is also wearing a white sport coat but with blue jeans.",
679988095,finalized,5,2/22/15 0:41,yes,0.4086,a couple walking down a street.,"a man and woman seen from above, walking down a complex geometrically designed surface.",
679988096,finalized,5,2/22/15 0:46,yes,0.8338,a couple walking down a street.,a man and a woman holding hands walk along a brick roadway.,
679988097,finalized,5,2/22/15 2:15,yes,0.7953,a couple walking down a street.,two people are walking on a striped path.,
679988098,finalized,5,2/22/15 1:14,no,0.8211,a bride standing.,people are walking around and a woman leans on a baby carriage while a large crowd is seen in the background.,
679988099,finalized,5,2/22/15 1:30,no,0.797,a bride standing.,a group of people are walking around a crowded area with dirt on the ground.,
679988100,finalized,5,2/22/15 1:13,no,0.8182,a bride standing.,a crowd enjoying a beautiful day at a park possibly on a famous holiday.,
679988101,finalized,5,2/22/15 1:40,no,0.8265,a bride standing.,a blond man looking rather lost at a music festival.,
679988102,finalized,5,2/22/15 2:17,no,0.6281,a woman sitting next to a woman.,a woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.,
679988103,finalized,5,2/22/15 0:58,no,0.5998,a woman sitting next to a woman.,"woman wearing brown sandals and blue jeans, in a white shirt, holding a baby under a tall tree.",
679988104,finalized,5,2/22/15 2:06,unk,0.6037,a woman sitting next to a woman.,a small group of people meeting together at a tree by water.,
679988105,finalized,5,2/22/15 1:21,no,0.802,a woman sitting next to a woman.,a family is standing under a very large tree.,
679988106,finalized,5,2/22/15 1:29,yes,0.4089,a woman helping a girl.,a woman wearing black and gray clothing is holding a baby wearing a holiday themed jacket and an adult chef's hat.,
679988107,finalized,5,2/22/15 0:37,no,1,a woman helping a girl.,a brown-haired woman is holding a baby boy wearing a shirt with reindeer on it and a chef's hat.,
